!CSV A.01.01
!Agilent Technologies,N5222A,MY51421451,A.09.90.02
!Agilent N5222A: A.09.90.02
!Date: Wednesday, January 15, 2014 17:00:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
4000000000,-28.232733,-88.754951,-0.83513141,-136.23135,-0.84701592,-136.08711,-29.539762,-22.902388
4000312500,-27.952797,-86.905037,-0.82683188,-136.22626,-0.82637274,-136.19342,-29.660105,-23.708792
4000625000,-27.950037,-86.687126,-0.82869005,-136.39018,-0.82832849,-136.35429,-29.663857,-24.206173
4000937500,-27.922682,-86.460609,-0.82529789,-136.51515,-0.82607365,-136.51361,-29.599085,-24.148579
4001250000,-27.900206,-86.155083,-0.82455933,-136.66893,-0.82674533,-136.65742,-29.558617,-24.661892
4001562500,-27.904036,-85.883957,-0.83032423,-136.82381,-0.82654876,-136.8127,-29.569624,-24.738857
4001875000,-27.883333,-85.977249,-0.82471389,-136.96724,-0.82821172,-136.98592,-29.524038,-25.424883
4002187500,-27.865828,-86.189354,-0.82651812,-137.11792,-0.82531035,-137.13322,-29.476494,-25.809893
4002500000,-27.918348,-86.507301,-0.82461983,-137.25806,-0.82887936,-137.25092,-29.429321,-26.229223
4002812500,-27.927561,-86.671227,-0.82804614,-137.39684,-0.82759809,-137.42943,-29.316942,-26.48525
4003125000,-27.920897,-86.527641,-0.82516396,-137.55716,-0.82550025,-137.58318,-29.29707,-27.039486
4003437500,-27.888254,-86.523911,-0.82898653,-137.70721,-0.82727206,-137.73483,-29.285206,-27.389721
4003750000,-27.839632,-86.358063,-0.82696879,-137.84293,-0.82573748,-137.86067,-29.269045,-27.872797
4004062500,-27.778162,-86.54937,-0.82782459,-138.00734,-0.82734978,-138.03802,-29.216331,-28.137775
4004375000,-27.725033,-86.20182,-0.83076596,-138.18555,-0.82730895,-138.16942,-29.187622,-28.460552
4004687500,-27.679207,-86.671669,-0.82830936,-138.32935,-0.82730585,-138.32358,-29.235828,-28.343815
4005000000,-27.650728,-86.783897,-0.83100384,-138.48183,-0.8241784,-138.46297,-29.175236,-28.711941
4005312500,-27.620964,-86.635223,-0.82661098,-138.64557,-0.82388961,-138.62398,-29.135258,-29.198164
