!CSV A.01.01
!Agilent Technologies,N5222A,MY51421451,A.09.90.02
!Agilent N5222A: A.09.90.02
!Date: Wednesday, January 15, 2014 17:15:05
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
4000000000,-31.471823,-146.09674,-0.88296831,129.09303,-0.89675367,129.24518,-30.769899,-143.54788
4000312500,-31.475567,-146.41566,-0.87390947,129.08205,-0.87557769,129.14046,-30.717411,-143.93634
4000625000,-31.469265,-146.60506,-0.87411171,128.9429,-0.87561107,128.96428,-30.724459,-144.18936
4000937500,-31.447355,-147.18326,-0.87451428,128.76704,-0.87371707,128.81261,-30.759802,-144.18262
4001250000,-31.400587,-147.12935,-0.87514931,128.6212,-0.87414861,128.66879,-30.709618,-143.9133
4001562500,-31.463554,-147.62033,-0.87398499,128.46774,-0.87315768,128.49879,-30.74493,-144.15314
4001875000,-31.415335,-147.39847,-0.87491477,128.31453,-0.87409377,128.3289,-30.694874,-144.35867
4002187500,-31.474722,-146.98354,-0.87443697,128.16142,-0.87323225,128.1786,-30.688955,-144.09846
4002500000,-31.451834,-146.74779,-0.87411195,128.01378,-0.87368506,128.02486,-30.7598,-144.31413
4002812500,-31.375004,-146.46313,-0.87383968,127.85915,-0.873411,127.8452,-30.770525,-144.48999
4003125000,-31.339142,-146.48273,-0.87371331,127.6895,-0.87400854,127.71641,-30.762238,-144.74974
4003437500,-31.359116,-146.50743,-0.87578398,127.52697,-0.87307239,127.55579,-30.799677,-144.51894
4003750000,-31.435337,-147.00899,-0.87846142,127.36228,-0.87679768,127.4049,-30.822338,-144.463
4004062500,-31.434526,-147.78337,-0.87602073,127.21606,-0.87355912,127.23045,-30.783895,-144.29706
4004375000,-31.499626,-148.15117,-0.87562734,127.06149,-0.87683809,127.08707,-30.777937,-144.2066
4004687500,-31.545177,-148.46219,-0.87611747,126.87614,-0.87040567,126.90327,-30.782246,-143.97957
4005000000,-31.630798,-148.55595,-0.87620664,126.71431,-0.87558681,126.7487,-30.738089,-144.41309
4005312500,-31.609743,-148.00114,-0.87464982,126.55539,-0.87455022,126.59626,-30.762897,-144.48489
4005625000,-31.592041,-148.37694,-0.87860745,126.40413,-0.87292624,126.4409,-30.806438,-144.36711
4005937500,-31.571991,-148.35893,-0.87677532,126.23542,-0.87245876,126.28947,-30.755468,-145.04671
4006250000,-31.526451,-148.8763,-0.87237489,126.08603,-0.87440968,126.13056,-30.827499,-145.12753
4006562500,-31.502651,-148.90677,-0.87601572,125.91026,-0.87301004,125.98098,-30.776556,-145.18272
4006875000,-31.463768,-149.39351,-0.87403989,125.76978,-0.875,125.83035,-30.728817,-145.61736
4007187500,-31.505413,-149.48087,-0.87424976,125.5984,-0.87226325,125.64738,-30.667681,-145.52061
4007500000,-31.501919,-149.81151,-0.87264395,125.4542,-0.8720786,125.51507,-30.625942,-145.75887
4007812500,-31.491819,-149.99846,-0.8756367,125.29309,-0.87629658,125.33717,-30.60445,-145.85193
4008125000,-31.435862,-150.5945,-0.87371981,125.13446,-0.87311107,125.17024,-30.617575,-146.06065
4008437500,-31.482203,-150.56105,-0.87374943,125.00067,-0.87445116,125.00914,-30.62929,-145.88623
4008750000,-31.46888,-150.41911,-0.87421578,124.82437,-0.8720758,124.83745,-30.663605,-145.80504
4009062500,-31.509123,-151.51599,-0.87335551,124.68351,-0.87212193,124.70121,-30.70978,-145.6272
4009375000,-31.513912,-151.28522,-0.87356132,124.50134,-0.87288249,124.51207,-30.717867,-145.6151
4009687500,-31.449572,-151.39644,-0.8723551,124.34816,-0.87572116,124.35089,-30.736599,-146.01892
4010000000,-31.456266,-151.63434,-0.87302011,124.20915,-0.87726802,124.22025,-30.70636,-146.19591
4010312500,-31.455717,-151.63443,-0.8729372,124.03812,-0.8772186,124.04324,-30.701809,-146.39587
4010625000,-31.426401,-151.77972,-0.87190443,123.89186,-0.87449849,123.88155,-30.709019,-146.73204
4010937500,-31.452747,-151.84766,-0.87143618,123.72147,-0.87655628,123.73963,-30.726427,-146.91013
4011250000,-31.503908,-152.11342,-0.87122458,123.56366,-0.87800694,123.5565,-30.72686,-147.13362
4011562500,-31.456459,-152.58165,-0.87267947,123.39803,-0.87484241,123.40376,-30.707747,-147.14342
4011875000,-31.432678,-152.73009,-0.87157208,123.24254,-0.87641066,123.28905,-30.714426,-146.98137
4012187500,-31.469114,-153.23352,-0.87518972,123.08044,-0.87424833,123.13489,-30.745844,-147.04828
4012500000,-31.468309,-153.6183,-0.87350011,122.91116,-0.87652296,122.94331,-30.695639,-147.04991
4012812500,-31.506832,-153.40776,-0.8700093,122.7628,-0.87431413,122.78777,-30.73834,-147.10735
4013125000,-31.454527,-153.39093,-0.87394601,122.58626,-0.87486511,122.63354,-30.704979,-146.45041
4013437500,-31.455387,-153.41197,-0.87239367,122.4565,-0.8723591,122.46666,-30.672997,-146.42398
4013750000,-31.492811,-153.80815,-0.87421161,122.30954,-0.87382072,122.34145,-30.667376,-146.28654
4014062500,-31.447681,-153.4025,-0.87659764,122.15211,-0.87821859,122.15765,-30.69511,-146.12836
4014375000,-31.493277,-153.74677,-0.87340355,122.0021,-0.87859672,121.9984,-30.66276,-146.53792
4014687500,-31.542122,-153.83472,-0.87491709,121.85689,-0.87419355,121.85604,-30.747253,-147.00446
4015000000,-31.606173,-154.30771,-0.87611777,121.6796,-0.8713972,121.69431,-30.756804,-147.75745
4015312500,-31.687248,-154.03572,-0.87448746,121.52782,-0.87694746,121.5451,-30.745497,-148.18539
4015625000,-31.698816,-154.31253,-0.8765707,121.3596,-0.87645143,121.36629,-30.7668,-148.50034
4015937500,-31.68433,-154.48232,-0.87483138,121.1871,-0.87390685,121.20454,-30.781956,-148.58144
4016250000,-31.694681,-154.67863,-0.87422276,121.02604,-0.87631369,121.02306,-30.808815,-148.4552
4016562500,-31.64831,-155.09637,-0.87051839,120.91029,-0.87955028,120.89557,-30.815176,-148.19867
4016875000,-31.588562,-155.85066,-0.87229896,120.72451,-0.87916631,120.7247,-30.795635,-148.22528
4017187500,-31.583055,-156.41154,-0.87164223,120.56919,-0.87945652,120.57366,-30.795929,-147.98164
4017500000,-31.627048,-156.42982,-0.87526792,120.41266,-0.87893385,120.43341,-30.911514,-148.0372
4017812500,-31.614956,-157.02946,-0.87739378,120.24917,-0.87637293,120.26645,-30.908014,-148.50153
4018125000,-31.602491,-157.13171,-0.8749671,120.09096,-0.87253225,120.10123,-30.930037,-148.65027
4018437500,-31.650772,-157.60056,-0.8763274,119.92366,-0.87210357,119.93195,-30.947802,-148.36156
4018750000,-31.633053,-157.09749,-0.8749674,119.76724,-0.87242681,119.78407,-30.904091,-148.22775
4019062500,-31.666407,-157.83946,-0.87481892,119.60029,-0.87005794,119.6189,-30.898598,-148.17467
4019375000,-31.569946,-157.51064,-0.87701225,119.44616,-0.8732549,119.46868,-30.761909,-148.74408
4019687500,-31.576963,-157.86615,-0.87596703,119.27453,-0.87098318,119.30736,-30.597939,-149.12874
4020000000,-31.55452,-158.02174,-0.87229431,119.10941,-0.87379408,119.16113,-30.527559,-149.52391
4020312500,-31.523497,-158.55618,-0.87636107,118.96371,-0.87036014,118.9708,-30.47061,-149.85808
4020625000,-31.516705,-158.59004,-0.87433738,118.79916,-0.87545973,118.85502,-30.421476,-150.00261
4020937500,-31.52854,-158.55557,-0.87439501,118.63369,-0.87530631,118.68847,-30.487181,-149.93677
4021250000,-31.536753,-158.66229,-0.87454736,118.47224,-0.87491918,118.53036,-30.525763,-149.38965
4021562500,-31.520144,-158.99541,-0.87544513,118.32642,-0.87524343,118.38479,-30.578857,-149.12598
4021875000,-31.581203,-158.81865,-0.87599254,118.15744,-0.87666982,118.21242,-30.635117,-148.57239
4022187500,-31.604736,-159.42181,-0.87682426,117.99364,-0.87754673,118.0518,-30.651445,-148.65891
4022500000,-31.581985,-159.82201,-0.87780559,117.84303,-0.8770144,117.86393,-30.63209,-148.6472
4022812500,-31.654316,-159.68861,-0.87538922,117.69627,-0.8789342,117.75074,-30.657597,-148.91612
4023125000,-31.704208,-160.02075,-0.87707329,117.52421,-0.87519222,117.56996,-30.67227,-149.62292
4023437500,-31.67276,-159.80119,-0.8773632,117.38945,-0.8750357,117.40094,-30.667818,-149.92253
4023750000,-31.721251,-160.40337,-0.87500334,117.21695,-0.87816411,117.25072,-30.663006,-149.88556
4024062500,-31.657042,-160.71835,-0.87556297,117.05327,-0.87858891,117.10384,-30.700439,-150.10808
