!CSV A.01.01
!Agilent Technologies,N5222A,MY51421451,A.09.90.02
!Agilent N5222A: A.09.90.02
!Date: Saturday, January 18, 2014 14:15:26
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
4000000000,-21.907629,-100.05248,-0.86943662,154.41153,-0.87109464,154.46629,-21.878193,-131.78566
4000312500,-21.844528,-98.989464,-0.86587173,154.40942,-0.85862744,154.34378,-21.843122,-133.16969
4000625000,-21.874737,-99.36425,-0.8655321,154.20335,-0.86298931,154.18346,-21.807369,-133.00189
4000937500,-21.892839,-99.867615,-0.86911923,154.00533,-0.86904573,154.00127,-21.799116,-132.76736
4001250000,-21.929663,-100.32396,-0.86857408,153.82483,-0.8714658,153.81479,-21.805359,-132.7209
4001562500,-21.926386,-100.45836,-0.87049174,153.65567,-0.87055236,153.66887,-21.831196,-132.49495
4001875000,-21.909615,-100.69302,-0.86934984,153.48732,-0.87287724,153.50441,-21.83853,-132.50037
4002187500,-21.900005,-100.8162,-0.86838561,153.32599,-0.87120974,153.35803,-21.858685,-132.55347
4002500000,-21.905659,-100.87311,-0.87014794,153.20236,-0.87400597,153.22575,-21.880968,-132.83572
4002812500,-21.87336,-100.99791,-0.87040293,153.03368,-0.8715176,153.05423,-21.897602,-132.88074
4003125000,-21.865196,-101.12305,-0.87225956,152.88147,-0.87040019,152.91609,-21.895285,-133.11696
4003437500,-21.86285,-101.43017,-0.8723442,152.72282,-0.86797225,152.73048,-21.883118,-133.25854
4003750000,-21.857744,-101.71815,-0.87269545,152.55591,-0.86726594,152.60532,-21.870453,-133.57855
4004062500,-21.860729,-101.88412,-0.87363368,152.41083,-0.86867785,152.43303,-21.872013,-133.81158
4004375000,-21.857861,-102.12486,-0.87237805,152.24887,-0.87003243,152.26793,-21.861023,-133.9899
4004687500,-21.851347,-102.20779,-0.87268996,152.10617,-0.87090421,152.10884,-21.868727,-133.97874
4005000000,-21.835384,-102.4352,-0.86867231,151.94308,-0.86891186,151.98041,-21.87475,-134.14336
4005312500,-21.840631,-102.65673,-0.87006104,151.77426,-0.86748517,151.82376,-21.866671,-134.25233
4005625000,-21.852867,-102.76437,-0.8659603,151.6337,-0.86803108,151.67303,-21.864519,-134.27417
4005937500,-21.857401,-102.93175,-0.86916327,151.46719,-0.87084001,151.49585,-21.862534,-134.45824
